0;449;63940;31960;0
449;406.80000000074506;85392;31960;0
856;415.7999999988824;93743;31960;0
1272;436.80000000074506;67002;31960;0
1709;408.40000000037253;60583;31960;0
2117;406.2999999988824;52361;31960;0
2523;387.30000000074506;108381;31960;0
2911;402;73692;31960;0
3313;414.5;59436;31960;0
3727;495.2999999988824;48649;31960;0
4222;402.90000000037253;63177;31960;0
4625;293.90000000037253;51825;31960;0
4919;282.40000000037253;42089;31960;0
5202;300.90000000037253;51114;31960;0
5503;272.19999999925494;40139;31960;0
5775;287.19999999925494;41123;31960;0
6062;286.90000000037253;58724;31960;0
6349;765.2000000011176;47528;31960;0
7114;485.8999999985099;61244;31960;0
7600;302.6000000014901;39094;31960;0
7902;302.69999999925494;43909;31960;0
8205;315.90000000037253;39505;31960;0
8521;283.69999999925494;75639;31960;0
8805;767.9000000003725;57896;31960;0
9573;388.40000000037253;96915;31960;0
9961;358.5;51831;31960;0
10320;285.5;42792;31960;0
10605;270.5;46860;31960;0
10876;232.90000000037253;42399;31960;0
11108;286.7999999988824;56802;31960;0
11395;278.80000000074506;46355;31960;0
11674;254.19999999925494;44822;31960;0
11928;245.5;32892;31960;0